sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname
,,5.317440164,,,1.94,,351.52,1105.0,,5923.0,1.054,,,4.377,,12.324,,,K00295.01
,,4.9019938,,,2.5554145,,5.0534848,382.3996541,,3147.0,0.240807,,,5.04654,,,,,4184.01
,,0.570828503,,,0.54,,222.55,986.0,,3585.0,0.388,,,4.868,,15.068,,,K07691.01
,,1.5464949,,,3.7295,,438.793,1275.0,,5973.5,1.14,,,3.89,,,,,397.01
,,8.63847391,,,5.99,,958.35,1419.0,,5684.0,3.046,,,3.657,,14.507,,,K01205.01
,,5.2972293,,,47.7,,15961.1,2867.0,,4631.0,14.296,,,2.386,,13.85,,,K01260.01
,,2.17812826,,,0.81,,500.27,1206.0,,5426.0,0.805,,,4.579,,15.613,,,K04675.01
,,9.4258906,,,9.65497,,76.541,824.0,,4507.0,0.67,,,4.64,,,,,3975.01
,,2.0990769,,,4.13797,,5728.08,2423.0,,8853.0,2.0,,,4.18,,,,,6878.01
,,4.4379727,,,20.3565337,,944.8725135,1414.0444235,,5967.0,1.5696599,,,4.08,,,,,2175.01
,,27.4345973,,,2.56,,48.29,672.0,,6036.0,1.131,,,4.326,,14.764,,,K01589.03
,,12.37646897,,,2.53,,12.87,483.0,,4200.0,0.607,,,4.664,,14.897,,,K00430.01
,,3.989544192,,,0.93,,157.1,903.0,,5229.0,0.688,,,4.643,,14.083,,,K01528.01
,,1.332545609,,,28.37,,157611.61,5080.0,,5154.0,16.486,,,2.435,,13.504,,,K07245.01
,,8.344104633,,,836.31,,89.55,785.0,,5447.0,0.838,,,4.559,,15.734,,,K01418.01
,,5.0052605,,,13.6314528,,746.902456,1333.3240765,,6115.0,1.46701,,,4.16703,,,,,2130.01
,,10.1197017,,,9.15067,,34.3345,674.0,,5656.0,1.75,,,3.95,,,,,5478.02
,,3.606940379,,,2.04,,283.23,1046.0,,5508.0,0.84,,,4.569,,13.461,,,K02690.01
,,0.91839938,,,1.0,,1389.28,1558.0,,5222.0,0.795,,,4.556,,15.908,,,K07128.01
,,5.082748362,,,1.4,,175.06,928.0,,5430.0,0.858,,,4.555,,13.984,,,K01606.01
1.0,0.0,4.681743,,,5.4,,,,0.0,,0.25,,,,122.41,16.6767,11.701,15.4503,EPIC 212773272
,,30.5528972,,,30.74,,47.63,670.0,,6284.0,1.138,,,4.349,,14.532,,,K00441.01
,,168.858303,,,2.41,,18.16,526.0,,6608.0,2.189,,,3.907,,13.409,,,K06185.01
,,38.90787517,,,7.98,,17.66,523.0,,5779.0,0.956,,,4.491,,13.803,,,K00377.02
,,8.23983041,,,2.35,,338.17,1093.0,,5794.0,1.496,,,4.118,,15.024,,,K03319.02
,,249.36211832,,,48.69,,2.14,308.0,,5940.0,1.02,,,4.352,,13.867,,,K03602.01
,,0.545544979,,,0.93,,5913.74,2240.0,,6050.0,0.92,,,4.509,,14.914,,,K02999.01
,,12.64001,,,,,703.834,1434.0,,5195.1,,,,,,,,,1405.01
,,0.848483947,,,32.11,,3117.82,1908.0,,5941.0,0.936,,,4.504,,15.323,,,K01123.01
,,12.4247333,,,1.47,,642.95,1284.0,,6632.0,2.193,,,3.86,,12.876,,,K04006.01
,,372.30881,,,2.09,,0.91,249.0,,5966.0,0.904,,,4.519,,14.866,,,K05777.01
,,4.593594819,,,8.85,,378.37,1125.0,,6075.0,0.969,,,4.486,,14.455,,,K01638.01
,,0.947730124,,,2.82,,55681.21,3914.0,,9464.0,2.184,,,4.116,,9.072,,,K04013.01
,,3.70122061,,,1.62,,330.02,1087.0,,5616.0,0.903,,,4.529,,15.843,,,K01396.02
,,2.6816329,,,13.2689,,1859.62,1829.0,,7047.0,2.34,,,3.89,,,,,3608.01
,,7.6605425,,,,,,,,,,,,,,,,,3864.01
,,0.566803738,,,1.13,,8516.13,2450.0,,6300.0,1.057,,,4.404,,14.313,,,K06868.01
,,27.5920718,,,2.7050278,,31.3830711,603.6616824,,5739.0,1.02607,,,4.51,,,,,2011.02
,,27.0142622,,,2.0,,49.65,677.0,,5949.0,1.184,,,4.303,,13.86,,,K02279.01
,,1.1923,,,30.666,,40771.2,3958.0,,6534.0,2.04,,,3.95,,,,,1092.01
,,1.387838134,,,1.24,,2378.53,1783.0,,6273.0,1.044,,,4.442,,15.167,,,K04039.01
,,15.94248453,,,2.62,,34.06,616.0,,5376.0,0.806,,,4.576,,15.886,,,K02113.01
,,17.47702,,,0.93,,49.24,676.0,,6116.0,0.782,,,4.579,,14.547,,,K00589.01
,,0.575884418,,,31.17,,7790.32,2397.0,,6290.0,1.044,,,4.442,,15.024,,,K02985.01
1.0,1.0,6.413651,0.049,,2.9,,,442.0,0.0,3570.0,0.388,0.39,0.023,4.858,140.385,16.692,11.975,15.4618,K2-124
1.0,1.0,1.33711647,0.02153,0.0,14.056,792.635,,1344.0,0.0,4645.0,0.776,0.743,0.02,4.53,181.374,13.443,10.619,13.0276,Qatar-2
,,17.72722648,,,35.18,,54.32,692.0,,6021.0,0.895,,,4.52,,15.556,,,K03594.01
,,364.14397,,,2.2,,1.06,259.0,,6039.0,0.951,,,4.493,,15.508,,,K07853.01
,,439.1076969,,,24.7,,0.57,221.0,,5810.0,0.811,,,4.567,,15.862,,,K07588.01
,,0.909310626,,,48.79,,4889.6,2130.0,,6370.0,1.106,,,4.41,,14.971,,,K03948.01
,,0.530799654,,,2.92,,21896.26,3102.0,,6534.0,1.622,,,4.128,,12.328,,,K06527.01
,,9.0881638,,,12.8974,,57.0645,765.0,,5211.0,0.8,,,4.58,,,,,3693.01
,,14.69808,,,3.177884,,16.3606551,512.9439621,,4362.0,0.733789,,,4.53943,,,,,5520.01
,,18.0541469,,,1.51,,38.57,635.0,,5505.0,0.909,,,4.501,,15.004,,,K04192.01
,,0.971933156,,,50.75,,2240.48,1754.0,,5592.0,0.931,,,4.445,,15.289,,,K01453.01
,,58.64379,,,1.05,,8.59,437.0,,5833.0,0.775,,,4.537,,14.935,,,K06562.01
,,10.99470891,,,1.71,,16.24,512.0,,4302.0,0.586,,,4.661,,15.389,,,K01940.01
,,16.3012727,,,1.54,,22.73,557.0,,4873.0,0.796,,,4.558,,14.61,,,K02402.01
,,10.44331991,,,2.66,,46.94,667.0,,4947.0,0.802,,,4.516,,15.546,,,K00859.01
,,17.40665216,,,2.95,,104.04,814.0,,6086.0,1.216,,,4.274,,13.998,,,K00708.01
1.0,0.0,1.6281,,,,,,,0.0,5691.0,2.74444,1.013,,3.56677,144.951,8.7,7.047,8.509111,HIP 78977
,,7.4332642,,,10.213,,184.322,1026.0,,6227.0,1.32,,,4.28,,,,,3919.01
,,3.965824,,,7.03413,,624.031,1392.0,,6199.0,2.8,,,3.62,,,,,5742.01
,,12.2476121,,,1.9,,80.29,763.0,,5741.0,0.956,,,4.492,,14.746,,,K02022.02
,,19.94752741,,,2.52,,36.14,625.0,,5749.0,0.864,,,4.547,,15.999,,,K02945.01
,,3.041547148,,,60.05,,1344.31,1544.0,,6431.0,1.295,,,4.293,,13.705,,,K00646.01
,,5.2435703,,,12.68,,148.79,890.0,,5558.0,0.722,,,4.621,,15.829,,,K05273.01
,,8.0239811,,,2.5926653,,5.3901675,388.6156751,,3331.0,0.406516,,,4.94964,,,,,782.01
,,4.442520831,,,3.98,,889.36,1392.0,,6496.0,1.33,,,4.272,,11.668,,,K01775.01
,,6.22161107,,,1.59,,348.15,1101.0,,6277.0,1.097,,,4.417,,13.977,,,K02047.01
,,14.36270451,,,2.31,,167.88,918.0,,6643.0,1.216,,,4.357,,14.612,,,K02131.01
,,0.60886299,,,158.5,,42225.89,3651.0,,5022.0,4.167,,,3.311,,13.886,,,K06914.01
,,24.5714867,,,3.04,,39.0,637.0,,5977.0,0.956,,,4.462,,14.924,,,K04935.01
,,466.08101,,,2.13,,2.05,305.0,,6098.0,1.59,,,4.097,,12.159,,,K07619.01
,,2.6266983,,,18.7969,,2520.03,1973.0,,6475.0,1.77,,,4.0609,,,,,2466.01
,,1.97362159,,,,,1767.45,,,,,,,,,13.954,,,K06298.01
,,5.9703813,,,1.69,,218.94,981.0,,5825.0,0.965,,,4.504,,15.545,,,K02586.02
,,1.334104585,,,44.9,,2954.64,1880.0,,6319.0,1.083,,,4.373,,15.387,,,K01759.01
,,10.21418792,,,2.29,,198.34,957.0,,5843.0,1.332,,,4.25,,13.336,,,K00662.01
,,2.42649862,,,0.75,,1705.27,1638.0,,6033.0,1.316,,,4.176,,12.222,,,K03227.01
,,11.72291212,,,2.08,,81.46,766.0,,5550.0,0.953,,,4.431,,14.112,,,K00444.01
,,8.4804737,,,1.85,,176.51,930.0,,6092.0,0.998,,,4.471,,15.79,,,K07239.01
,,9.93146307,,,2.41,,177.83,931.0,,5782.0,1.22,,,4.28,,15.214,,,K00992.01
,,399.49671,,,1.39,,1.59,286.0,,6224.0,1.177,,,4.321,,12.796,,,K05002.01
,,10.41728722,,,1.64,,135.34,870.0,,5557.0,1.151,,,4.288,,14.746,,,K02420.01
,,83.9993991,,,2.3408341,,0.5448599,219.1245115,,3992.0,0.532439,,,4.61929,,,,,904.02
,,1.0960111,,,9.05714,,14474.6,,,6083.0,1.58,,,,,,,,1519.01
,,8.0542207,,,2.8337706,,140.2332705,877.6725493,,5583.1,0.995254,,,4.44,,,,,1772.01
,,3.3815776,,,16.622,,1203.68,1640.0,,6662.0,1.78,,,4.09,,,,,7335.01
,,6.9839072,,,12.2398,,404.915,1249.0,,5972.0,1.21,,,4.31,,,,,559.01
,,3.255385289,,,40.58,,550.68,1236.0,,5806.0,0.975,,,4.425,,15.091,,,K07142.01
,,365.709623,,,26.93,,31.42,604.0,,4787.0,8.522,,,2.629,,13.888,,,K08237.01
,,5.860377067,,,78.14,,475.44,1191.0,,6267.0,1.158,,,4.284,,13.955,,,K07046.01
,,14.086776961,,,65.6,,485.09,1197.0,,7138.0,1.89,,,4.062,,12.271,,,K06663.01
,,11.34934848,,,2.39,,32.75,610.0,,5016.0,0.679,,,4.641,,15.644,,,K00733.02
,,6.4025295,,,9.3002413,,623.0276834,1274.2263616,,7056.0,1.4072,,,4.33435,,,,,622.01
,,17.745456135,,,116.14,,353.47,1106.0,,6337.0,2.216,,,3.826,,12.366,,,K05243.01
,,19.563092517,,,23.76,,205.39,965.0,,6208.0,1.831,,,3.959,,11.115,,,K01036.01
,,1.52593737,,,1.39,,1963.41,1697.0,,6184.0,1.038,,,4.448,,14.943,,,K07714.01
,,1.2833689,,,23.5753,,5124.73,2357.0,,5442.0,1.01,,,4.4,,,,,5016.01
,,1.48922187,,,2.5,,1524.19,1594.0,,5780.0,1.0,,,4.438,,17.352,,,K04543.01
1.0,0.0,1.124,,,,,,,0.0,3074.0,0.50547,0.503436,,4.73262,138.15,17.185,11.312,15.6597,EPIC 204143627
,,8.8349261,,,9.0595904,,41.4198706,647.0263001,,3303.0,1.1499799,,,3.84689,,,,,6963.01
,,20.0731588,,,4.0506906,,69.3993155,736.1368293,,6033.0,1.14849,,,4.37,,,,,1100.01
,,0.7196291,,,12.2917419,,14474.6698966,2797.5117326,,6454.0,1.69458,,,4.3,,,,,2303.01
1.0,0.0,4.612166,,,,,,,0.0,5444.37,2.82645,,-1.198,,2652.55,15.168,13.161,14.8914,EPIC 211744153
,,1.06484622,,,0.72,,4059.63,2034.0,,6445.0,1.087,,,4.417,,14.772,,,K04806.01
,,15.85238672,,,32.21,,85.35,775.0,,5903.0,1.005,,,4.322,,14.508,,,K00411.01
,,2.9098435,,,13.2842,,378.481,1228.0,,5955.0,1.31,,,4.24,,,,,3236.01
,,1.33254897,,,32.84,,111977.04,4664.0,,4894.0,13.777,,,2.445,,16.072,,,K04814.01
,,3.55643514,,,0.75,,669.38,1297.0,,5831.0,1.109,,,4.289,,13.874,,,K07188.01
,,358.96844,,,2.7,,1.13,263.0,,6117.0,0.947,,,4.496,,15.36,,,K07660.01
,,4.2055797,,,1.8,,773.19,1345.0,,6190.0,1.259,,,4.261,,13.394,,,K06525.01
,,2.8279716,,,18.5153,,1118.3,1611.0,,6707.0,1.48,,,4.1,,,,,6442.01
,,11.1199028,,,2.08,,42.07,649.0,,5078.0,0.766,,,4.581,,13.536,,,K00163.01
1.0,1.0,2.2979749,0.02839,0.44,2.05124347,,,830.0,0.0,3750.0,0.595,0.578,0.148,4.65,77.6888,13.677,9.567,12.8241,K2-321
,,8.5900471,,,0.8,,49.76,677.0,,4914.0,0.707,,,4.575,,14.832,,,K04894.01
1.0,0.0,2.724469,,,,,,,0.0,6707.0,1.60222,1.42,,4.18091,2967.26,15.639,14.182,15.4373,EPIC 212208163
,,6.7650398,,,1.39215,,64.6487,789.0,,4884.29,0.75,,,4.59034,,,,,1469.02
,,0.7888389,,,16.4131054,,3170.9888441,1913.8964113,,5568.0,1.0280499,,,4.39267,,,,,655.01
,,0.769358923,,,1.93,,17335.4,2928.0,,5267.0,2.935,,,3.655,,12.055,,,K07819.01
,,3.4815917,,,1.17,,421.61,1156.0,,5405.0,1.022,,,4.374,,13.615,,,K01002.01
,,5.715425977,,,2.47,,123.03,850.0,,5237.0,0.826,,,4.572,,15.086,,,K00857.01
1.0,0.0,0.520451,,,,,,,0.0,,,,,,284.828,18.2343,15.598,18.1899,EPIC 211934173
,,2.244600029,,,27.47,,475.37,1190.0,,5256.0,0.802,,,4.502,,14.731,,,K03695.01
,,7.140373046,,,61.56,,388.56,1132.0,,5945.0,1.333,,,4.168,,13.232,,,K06974.01
,,1.970340203,,,3.97,,1540.07,1599.0,,4883.0,1.667,,,3.972,,14.438,,,K01845.01
,,39.1307086,,,1.54,,30.75,600.0,,6295.0,1.08,,,4.401,,14.372,,,K07632.01
,,0.535578808,,,33.97,,16161.27,2870.0,,6610.0,1.313,,,4.264,,13.94,,,K04093.01
,,0.566799927,,,0.77,,1738.27,1649.0,,5092.0,0.645,,,4.671,,15.888,,,K06856.01
,,110.75214125,,,,,,,,,,,,,,12.372,,,K05136.01
,,9.02436414,,,1.62,,183.39,939.0,,5885.0,1.111,,,4.348,,13.642,,,K02711.01
,,63.4839358,,,11.1495,,23.786,615.0,,6415.0,1.4,,,4.26,,,,,1859.01
,,1.6284288,,,12.9621642,,1559.4761539,1602.7450127,,5700.0,1.0941,,,4.39502,,,,,250.01
,,7.73591011,,,50.46,,99.92,806.0,,5623.0,0.763,,,4.596,,12.408,,,K07024.01
,,0.7920646,,,12.9674,,1013.69,1571.0,,5422.0,0.98,,,4.42223,,,,,193.01
,,11.3543085,,,9.40688,,115.756,913.0,,6421.0,1.92,,,3.98,,,,,2480.01
,,2.313367981,,,33.55,,458.02,1180.0,,5508.0,0.764,,,4.598,,13.46,,,K06658.01
,,14.71266408,,,,,,,,,,,,,,15.557,,,K01027.01
,,,,,11.62,,130.528,941.0,,5557.0,0.99,,,4.44,,,,,4465.01
,,1.319677953,,,1.13,,2729.71,1843.0,,6306.0,1.076,,,4.426,,14.332,,,K02546.01
,,5.5460893,,,8.8601851,,1504.9446019,1588.5463022,,6963.86,1.88937,,,4.07013,,,,,4594.01
,,1.570919281,,,59.12,,2473.29,1797.0,,6192.0,1.162,,,4.326,,13.406,,,K06032.01
,,13.32191461,,,2.88,,672.06,1299.0,,6995.0,2.274,,,3.925,,13.228,,,K02837.01
1.0,0.0,1.359386,,,,,,,0.0,5723.55,1.28259,1.02,0.0412,4.23049,359.283,12.095,10.446,12.0072,EPIC 211589784
,,5.83909761,,,2.06,,341.48,1097.0,,5553.0,1.25,,,4.221,,15.065,,,K00939.02
,,55.3291399,,,1.67,,8.55,436.0,,5376.0,0.94,,,4.462,,14.001,,,K00401.03
,,11.12827427,,,4.04,,6.52,408.0,,3640.0,0.503,,,4.744,,16.835,,,K02715.01
1.0,0.0,4.845561,,,,,,,0.0,5723.1,1.15426,1.02,-0.178,4.32206,692.795,13.981,12.171,13.702,EPIC 212085740
,,2.42150341,,,1.62,,1305.04,1532.0,,6213.0,1.195,,,4.387,,15.776,,,K01498.02
,,3.2135636,,,4.1549554,,1364.5815362,1550.1353571,,5772.0,1.59521,,,4.04527,,,,,6089.01
,,6.8873113,,,0.72,,90.91,788.0,,5208.0,0.772,,,4.563,,12.957,,,K02029.03
,,4.020628573,,,16.94,,543.92,1232.0,,6210.0,1.033,,,4.45,,15.472,,,K01065.01
,,91.7732862,,,2.12,,3.92,359.0,,5586.0,0.798,,,4.56,,15.082,,,K00759.02
,,9.0584662,,,2.46,,695.41,1310.0,,5198.0,3.207,,,3.614,,12.193,,,K00371.02
,,0.970085646,,,18.65,,162048.58,5119.0,,4555.0,15.63,,,2.346,,12.026,,,K06741.01
,,11.94019101,,,1.86,,35.99,625.0,,5073.0,0.748,,,4.607,,15.912,,,K02424.01
,,1.908525084,,,3.74,,24558.81,3191.0,,9174.0,2.471,,,4.013,,11.721,,,K03818.01
,,14.83340944,,,2.54,,54.74,694.0,,5570.0,0.904,,,4.471,,15.707,,,K02229.01
,,4.0379012,,,18.382674,,786.2949096,1350.5669431,,6100.0,1.27299,,,4.28733,,,,,537.01
1.0,1.0,3.40883495,0.0442,0.0,13.66374747,282.54945382,,1456.0,0.0,,1.083,0.993,,,348.494,12.274,10.732,12.0286,WASP-28
,,2.09227115,,,2.06,,1746.66,1648.0,,5565.0,1.439,,,4.117,,14.915,,,K00597.02
,,56.4931698,,,4.43,,50.79,681.0,,6160.0,2.046,,,3.976,,13.524,,,K02358.01
,,0.971915957,,,0.79,,1591.27,1609.0,,5196.0,0.889,,,4.458,,14.5,,,K04159.01
,,9.27898,,,15.0807,,1058.72,1589.0,,5898.8,1.45,,,4.08,,,,,1980.01
,,151.31847,,,1.13,,4.57,373.0,,6003.0,1.085,,,4.346,,12.744,,,K06160.01
,,3.7847507,,,0.7,,699.15,1311.0,,6017.0,1.206,,,4.326,,12.581,,,K02961.01
,,19.93826636,,,,,,,,,,,,,,15.986,,,K05143.01
,,2.940304817,,,2.59,,588.66,1256.0,,5527.0,1.054,,,4.376,,14.532,,,K00510.01
,,25.951984,,,36.8,,36.39,626.0,,5889.0,1.046,,,4.46,,15.112,,,K03276.01
,,1.752553762,,,1.06,,178.74,933.0,,4408.0,0.529,,,4.713,,15.828,,,K01697.01
,,13.59940118,,,,,,,,,,,,,,15.191,,,K06154.01
,,10.10575764,,,1.28,,149.4,892.0,,5923.0,1.054,,,4.377,,12.324,,,K00295.02
,,73.992267,,,2.86,,20.98,546.0,,5271.0,1.895,,,3.878,,13.791,,,K08093.01
,,0.92225589,,,1.29,,5614.19,2206.0,,5631.0,1.485,,,4.114,,12.352,,,K04600.01
,,14.180228311,,,62.41,,137.11,873.0,,6289.0,1.142,,,4.33,,17.427,,,K03662.01
,,6.02977241,,,1.18,,496.46,1204.0,,5576.0,1.593,,,4.065,,13.77,,,K00046.02
,,227.6258,,,1.79,,5.7,394.0,,6240.0,1.549,,,4.103,,13.607,,,K04899.01
,,40.24649897,,,97.54,,82.27,768.0,,6594.0,1.691,,,4.051,,13.092,,,K01447.01
1.0,3.0,26.803023,,,1.689,,,,0.0,4473.0,0.675,0.754,-0.244,4.653,145.701,12.883,10.302,12.6373,K2-381
,,8.8849511,,,12.6838437,,94.2936984,794.7680813,,5160.0,0.977054,,,4.39775,,,,,4592.01
,,3.81371423,,,1.37,,264.63,1029.0,,5547.0,0.82,,,4.571,,15.89,,,K02625.01
,,43.501748,,,10.1,,232.53,996.0,,4604.0,6.221,,,2.936,,12.495,,,K02133.02
,,3.5639862,,,10.1033,,737.328,1451.0,,6940.9,2.41,,,3.85,,,,,3663.01
1.0,1.0,8.777247,,,2.181,,,,0.0,4603.0,0.751,0.856,-0.045,4.615,182.207,13.265,10.514,12.8995,K2-379
,,3.388012244,,,2.11,,705.93,1315.0,,5553.0,1.25,,,4.221,,15.065,,,K00939.01
,,0.691823991,,,1.23,,2938.32,1878.0,,5226.0,0.962,,,4.404,,15.247,,,K07451.01
1.0,5.0,4.194766,,,1.191,,,,0.0,3623.0,0.348,0.33,0.068,4.874,82.6603,16.12,11.294,15.0276,K2-384
,,16.10474503,,,3.21,,425.93,1159.0,,5822.0,2.886,,,3.683,,12.249,,,K02390.01
,,5.76573396,,,7.47,,3518.78,1964.0,,5772.0,4.434,,,3.364,,14.313,,,K01105.01
,,4.4571444,,,18.031156,,1747.4150659,1648.9928347,,6074.0,2.09465,,,3.85122,,,,,5959.01
,,4.076684,,,17.5223182,,1443.0883389,1571.9653862,,6531.44,1.64302,,,4.13711,,,,,1637.01
,,107.11003503,,,,,,,,,,,,,,13.845,,,K05803.01
,,5.2362026,,,75.83,,853.62,1378.0,,6176.0,1.631,,,4.112,,14.786,,,K05582.01
,,2.8791023,,,12.0920506,,693.2320081,1308.6978872,,5583.0,1.1145999,,,4.33946,,,,,1463.01
,,5.1681189,,,13.3663,,1947.87,1850.0,,8254.0,3.44,,,3.67,,,,,6279.01
,,11.521446064,,,150.51,,75.88,753.0,,5795.0,0.848,,,4.554,,15.472,,,K00742.01
,,23.737952838,,,53.27,,34.94,620.0,,5559.0,1.0,,,4.394,,15.147,,,K03476.01
,,8.59000355,,,1.82,,119.26,843.0,,5817.0,0.876,,,4.538,,15.408,,,K02629.01
,,0.3693057,,,2.1341819,,3842.3392138,2008.0229649,,5129.0,0.755722,,,4.61786,,,,,5534.01
,,0.639721284,,,46.59,,1220.53,1505.0,,4794.0,0.625,,,4.633,,14.767,,,K06559.01
1.0,1.0,5.657,0.06,,2.433,,,,0.0,5912.0,1.58,1.15,0.0,4.101,476.703,12.27,10.693,12.0238,K2-44
,,24.2783801,,,2.03,,8.27,432.0,,4450.0,0.707,,,4.583,,14.164,,,K07913.01
,,10.55840479,,,1.41,,94.94,796.0,,5353.0,1.023,,,4.358,,14.531,,,K01931.02
,,62.7843981,,,2.28,,18.7,530.0,,6053.0,1.26,,,4.279,,13.358,,,K02289.01
,,1.195516859,,,75.54,,2045.19,1715.0,,5780.0,1.0,,,4.438,,13.908,,,K06728.01
,,4.426942241,,,5.43,,199.4,958.0,,5511.0,0.746,,,4.569,,15.469,,,K06116.01
1.0,1.0,32.6479,0.1716,,2.29,,,337.0,0.0,4044.0,0.61,0.63,0.12,4.67,108.449,13.728,10.096,13.0383,K2-152
,,2.479948394,,,35.62,,441.85,1169.0,,5391.0,0.822,,,4.539,,14.742,,,K07422.01
,,16.70920628,,,2.27,,14.73,500.0,,4621.0,0.668,,,4.605,,14.427,,,K00446.01
,,2.2215349,,,,,,,,,,,,,,,,,7104.01
,,38.2856338,,,1.77,,19.24,534.0,,5616.0,0.999,,,4.394,,15.017,,,K01432.04
,,5.9522831,,,15.1211,,278.678,1138.0,,6031.2,1.65,,,4.05,,,,,5503.01
,,9.7712443,,,15.2558,,104.782,891.0,,5294.0,0.79,,,4.61,,,,,6207.01
,,2.025580416,,,43.23,,4618.62,2102.0,,6348.0,1.99,,,3.996,,12.777,,,K06561.01
,,106.779168,,,1.94,,22.43,555.0,,7158.0,1.494,,,4.21,,12.598,,,K04985.01
,,3.833087643,,,2.25,,247.8,1012.0,,5397.0,0.831,,,4.543,,11.799,,,K02678.01
,,3.47140045,,,,,493.28,,,,,,,,,19.033,,,K03628.01
,,1.5109447,,,1.2038917,,98.1930529,802.8602204,,5780.0,0.114827,,,5.27596,,,,,6838.01
,,8.00504749,,,1.52,,271.68,1035.0,,6398.0,1.101,,,4.411,,14.79,,,K02597.01
,,288.285213,,,2.2,,2.25,312.0,,6171.0,1.127,,,4.337,,12.369,,,K05141.01
,,10.99381963,,,40.17,,216.57,978.0,,6553.0,1.157,,,4.366,,13.427,,,K03338.01
,,2.31894284,,,0.87,,844.12,1375.0,,5780.0,1.0,,,4.438,,13.232,,,K07663.01
,,289.490952,,,2.87,,1.66,290.0,,5978.0,1.032,,,4.408,,15.14,,,K05036.01
,,10.8717,,,9.098964,,4.5869403,373.250606,,3692.0,0.488,,,4.78092,,,,,482.01
,,64.6589166,,,2.12,,19.39,535.0,,5821.0,1.395,,,4.172,,14.694,,,K03428.01
,,1.4920726,,,2.23482,,654.339,1409.0,,5125.0,0.81,,,4.56,,,,,5079.01
,,3.219814777,,,1.69,,234.93,998.0,,5103.0,0.787,,,4.562,,15.599,,,K00869.04
,,11.637858887,,,77.01,,151.54,895.0,,6360.0,1.058,,,4.433,,15.385,,,K06140.01
,,8.8249556,,,1.1,,175.17,928.0,,6078.0,0.994,,,4.434,,15.154,,,K06765.02
,,12.4288476,,,1.12,,65.27,725.0,,5595.0,0.886,,,4.513,,15.47,,,K06001.01
,,3.1208396,,,16.2108254,,744.4110758,1332.2108185,,5983.0,1.09921,,,4.3973,,,,,4454.01
,,3.22598684,,,,,,,,,,,,,,13.43,,,K06378.01
,,2.43731228,,,,,,,,,,,,,,14.513,,,K02988.01
,,326.36595188,,,,,,,,,,,,,,14.983,,,K05356.01
,,0.52205862,,,27.16,,3951.57,2022.0,,5359.0,0.878,,,4.478,,15.636,,,K01324.01
,,359.1015,,,2.37,,1.56,285.0,,6373.0,1.047,,,4.438,,14.821,,,K04114.01
,,2.32539968,,,9.76,,9234.82,2501.0,,7046.0,2.724,,,3.831,,11.661,,,K06257.01
,,9.6141636,,,3.2264735,,74.7359105,749.8978043,,5477.0,0.840608,,,4.5707,,,,,1279.01
,,3.67515329,,,0.71,,414.64,1150.0,,5968.0,0.881,,,4.534,,13.997,,,K04213.01
,,6.337614357,,,9.57,,787.89,1351.0,,6581.0,1.536,,,4.138,,13.406,,,K00381.01
,,16.5379864,,,2.51948,,53.0216,751.0,,5781.0,1.03,,,4.43068,,,,,1451.01
,,4.029810359,,,1.77,,1132.21,1479.0,,5929.0,1.651,,,4.055,,11.551,,,K00264.01
,,1.2980202,,,2.58794,,6354.72,2487.0,,6128.0,1.62,,,4.08,,,,,897.01
,,0.5109902,,,9.54792,,4048.85,2222.0,,6095.0,1.53,,,4.13,,,,,2354.01
,,4.13592927,,,1.43,,535.42,1226.0,,5886.0,1.152,,,4.345,,14.826,,,K03120.01
,,9.549277089,,,1.57,,4.62,374.0,,3547.0,0.369,,,4.899,,14.486,,,K00249.01
,,4.9131459,,,7.84064,,76.9918,825.0,,5999.0,1.12,,,4.38,,,,,7051.01
,,14.4252635,,,1.68,,84.28,773.0,,5467.0,1.152,,,4.271,,14.467,,,K02707.02
,,4.61225043,,,0.51,,268.27,1032.0,,5495.0,0.961,,,4.442,,11.83,,,K02612.01
,,4.86709,,,7.42915,,435.152,1272.0,,5814.3,1.15,,,4.34,,,,,148.01
,,1.208528832,,,1.25,,2084.15,1725.0,,6072.0,0.923,,,4.51,,15.912,,,K04767.01
,,49.2445599,,,10.3670919,,6.0478205,399.9626824,,4944.0,0.824284,,,4.51,,,,,2525.02
,,0.6257352,,,9.1590642,,420.7449426,1155.1130109,,3718.0,0.593043,,,4.6571,,,,,7173.01
,,27.4784659,,,1.52,,69.3,736.0,,5432.0,1.707,,,3.993,,13.63,,,K04617.01
,,428.32173928,,,49.76,,0.56,220.0,,5662.0,0.806,,,4.532,,14.173,,,K03514.01
,,0.49642,,,5.57222,,2758.3,2018.0,,7000.0,1.41,,,4.33,,,,,2237.01
,,6.150529292,,,49.79,,964.26,1421.0,,6691.0,1.565,,,4.084,,13.303,,,K05995.01
,,23.58917143,,,3.16,,13.34,487.0,,4919.0,0.721,,,4.566,,15.316,,,K00878.01
,,20.9794338,,,24.76,,17.28,520.0,,5182.0,0.666,,,4.601,,15.486,,,K03405.01
,,0.569961046,,,1.04,,13463.04,2743.0,,5814.0,1.549,,,4.066,,13.333,,,K04179.01
,,5.7998626,,,11.022,,806.794,1484.0,,5852.0,2.55,,,3.64892,,,,,6029.01
