sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname
,,2.2920348,,,13.2497142,,1637.2058065,1622.3537935,,6208.0,1.26526,,,4.31,,,,,1915.01
,,3.25058201,,,1.19,,202.09,962.0,,5001.0,0.76,,,4.582,,14.194,,,K00505.03
,,0.609125246,,,0.96,,3049.07,1896.0,,5595.0,0.796,,,4.581,,15.64,,,K07412.01
,,375.17737,,,3.64,,1.15,264.0,,6089.0,1.024,,,4.468,,15.92,,,K08110.01
,,6.3762199,,,,,168.45,,,,,,,,,15.822,,,K06340.01
,,13.12162167,,,1.99,,164.48,913.0,,6140.0,1.277,,,4.265,,12.992,,,K02053.01
,,0.527698548,,,29.35,,4500.53,2088.0,,5638.0,0.903,,,4.529,,14.082,,,K07985.01
,,2.8753183,,,11.1331,,85.1168,846.0,,4604.0,0.68,,,4.64,,,,,5096.01
,,7.1335149,,,10.478658,,64.4593609,722.6720336,,4775.0,0.789877,,,4.60305,,,,,822.01
,,15.72585941,,,2.69,,31.13,602.0,,5332.0,0.755,,,4.597,,16.144,,,K02115.01
,,53.5783052,,,1.16,,3.82,357.0,,4856.0,0.705,,,4.624,,12.879,,,K02173.02
,,60.2976774,,,63.57,,12.63,481.0,,5995.0,0.977,,,4.434,,15.68,,,K07498.01
,,2.05388477,,,2.74,,1271.11,1523.0,,5632.0,1.176,,,4.282,,15.269,,,K01425.01
,,0.9414525,,,15.342,,4266.74,2251.0,,6400.0,1.35,,,4.36583,,,,,185.01
,,2.9036816,,,14.913823,,3384.6096881,1945.3461862,,6059.0,2.14325,,,3.92334,,,,,388.01
,,49.2768448,,,1.75,,1.28,271.0,,3899.0,0.529,,,4.713,,15.855,,,K03282.01
,,11.0701242,,,,,,,,,,,,,,,,,3372.01
,,0.571940563,,,1.88,,28727.59,3320.0,,5827.0,2.286,,,3.74,,12.557,,,K02831.01
1.0,0.0,2.044175,,,,,,,0.0,5480.16,2.49927,0.96,-0.5084,3.62471,1152.34,13.772,11.669,13.3243,EPIC 211644647
,,11.08507658,,,2.5,,46.17,665.0,,5080.0,0.793,,,4.538,,15.938,,,K02362.02
,,0.692807507,,,46.44,,4211.9,2057.0,,5780.0,1.0,,,4.438,,15.726,,,K06095.01
,,42.4729078,,,2.03,,19.93,539.0,,5616.0,1.111,,,4.327,,14.601,,,K01952.04
,,36.4337867,,,2.2,,23.35,561.0,,5566.0,1.099,,,4.329,,15.246,,,K03348.01
,,17.4682298,,,2.17884,,24.3644,618.0,,5499.0,0.76,,,4.39962,,,,,757.01
,,0.933728196,,,0.85,,3826.49,2006.0,,6170.0,1.032,,,4.43,,15.317,,,K07332.01
,,4.393157678,,,1.41,,99.9,807.0,,4799.0,0.692,,,4.631,,14.023,,,K00490.01
,,,,,8.9205086,,138.5753642,875.0669002,,6184.0,1.42864,,,4.20121,,,,,4581.02
,,118.3786735,,,3.4,,4.75,376.0,,5657.0,1.046,,,4.364,,13.709,,,K00157.05
,,1.764534,,,23.84,,3379.0,2124.0,,6479.0,1.2,,,4.4,,,,,3566.01
,,7.814839231,,,5.33,,156.74,903.0,,5887.0,0.931,,,4.499,,15.452,,,K01125.01
,,4.880964,,,9.7354897,,626.1274546,1275.8083387,,6309.0,1.27132,,,4.32298,,,,,2641.01
,,7.363572395,,,82.22,,649.25,1287.0,,6793.0,1.508,,,4.208,,13.102,,,K06317.01
,,14.07969236,,,2.08,,177.81,931.0,,5821.0,1.547,,,4.097,,12.261,,,K02032.01
,,1.3888584,,,0.9650619,,31.5257386,604.3465776,,3300.0,0.256456,,,4.97775,,,,,6086.01
,,3.722158895,,,2.33,,283.28,1046.0,,5617.0,0.806,,,4.574,,14.911,,,K00585.01
,,302.38867822,,,40.73,,0.76,238.0,,5328.0,0.857,,,4.499,,14.041,,,K01137.01
,,9.080194398,,,76.4,,248.49,1013.0,,6461.0,1.131,,,4.396,,15.163,,,K07274.01
,,31.024310431,,,93.29,,88.89,783.0,,6011.0,1.741,,,3.998,,12.512,,,K06373.01
,,11.89520436,,,1.33,,90.77,787.0,,5649.0,0.992,,,4.411,,14.152,,,K02246.01
,,5.017239915,,,41.75,,538.77,1229.0,,6519.0,1.079,,,4.41,,14.115,,,K03548.01
,,6.8733768,,,14.6161809,,1219.9812607,1507.3289471,,6014.0,2.3646801,,,3.73585,,,,,7457.01
,,6.2586065,,,2.51593,,232.392,1087.0,,5729.0,0.98,,,4.47,,,,,1136.02
,,601.13797,,,1.81,,0.99,254.0,,5786.0,1.388,,,4.155,,13.17,,,K05395.01
,,2.6915408,,,17.4501,,4392.03,2267.0,,6955.0,1.96,,,4.04,,,,,4486.01
,,473.95103,,,3.32,,3.21,341.0,,6513.0,1.81,,,4.02,,13.978,,,K04920.01
,,1.595630597,,,17.94,,778.05,1346.0,,5632.0,0.729,,,4.616,,15.112,,,K02429.01
,,25.0571312,,,3.2396838,,53.1389289,688.6094029,,5696.0,1.15281,,,4.26563,,,,,1230.01
,,1.877878538,,,0.78,,1977.35,1701.0,,6324.0,1.115,,,4.352,,13.295,,,K02805.01
,,10.2150168,,,1.4777754,,7.4195034,420.9334696,,3763.0,0.447336,,,4.83739,,,,,198.01
,,15.0367776,,,8.02,,4.96,381.0,,3729.0,0.514,,,4.733,,15.665,,,K03090.02
,,3.06555,,,5.41363,,1605.05,1763.0,,5285.0,0.71,,,4.7,,,,,2240.01
,,28.580474,,,3.1455035,,20.8500726,545.0001759,,5555.7,0.920435,,,4.49,,,,,1339.02
1.0,2.0,3.67626,0.0405,,1.99,,,715.0,0.0,4097.0,0.63,0.65,0.21,4.65,129.356,13.861,10.368,13.3173,K2-154
,,3.0911721,,,1.666703,,295.0992437,1057.0895356,,5253.0,0.834386,,,4.54958,,,,,2211.01
,,6.83440674,,,1.01,,38.68,636.0,,4498.0,0.635,,,4.661,,13.256,,,K02693.03
,,94.38163,,,2.04,,19.72,537.0,,5221.0,2.067,,,3.72,,12.409,,,K06131.02
,,15.60862948,,,39.42,,41.71,648.0,,5569.0,0.829,,,4.566,,15.466,,,K03327.01
,,2.53021,,,41.44,,1338.82,1543.0,,5780.0,1.296,,,4.178,,12.294,,,K05713.01
,,1.606003121,,,360.08,,30041.73,3359.0,,5297.0,5.059,,,2.909,,14.194,,,K04982.01
1.0,2.0,42.3391,,0.07,7.5,15.4,,,1.0,5625.0,1.16,1.07,0.34,4.29,170.562,11.275,9.18,10.9072,K2-24
,,8.34998,,,11.1424,,19.9348,588.0,,4236.0,0.74,,,4.52,,,,,1130.01
,,7.11373257,,,1.16,,8.01,429.0,,3561.0,0.411,,,4.855,,15.234,,,K00899.01
,,1.58826263,,,0.47,,130.67,862.0,,3931.0,0.544,,,4.717,,15.455,,,K07166.01
,,1.332562787,,,29.1,,1983.27,1703.0,,6091.0,0.967,,,4.487,,15.952,,,K03064.01
,,81.1701587,,,4.71,,8.55,436.0,,5460.0,1.165,,,4.263,,14.499,,,K00536.01
,,38.505224,,,2.45,,18.98,532.0,,5974.0,0.881,,,4.504,,14.777,,,K01997.01
,,2.14056,,,1.83828,,316.156,1174.0,,4567.0,0.84,,,4.39,,,,,1348.01
,,17.58751692,,,4.03,,58.6,706.0,,5433.0,1.107,,,4.302,,14.743,,,K00460.01
,,190.65896,,,2.54,,1.46,281.0,,5508.0,0.835,,,4.549,,15.043,,,K05453.01
,,24.2833782,,,5.21152,,30.5138,654.0,,5675.0,0.98,,,4.46,,,,,1710.01
,,1.89131005,,,6.4,,1507.16,1590.0,,5706.0,1.12,,,4.255,,15.157,,,K04071.01
,,29.5390897,,,2.51,,61.49,714.0,,6572.0,1.238,,,4.365,,15.111,,,K01659.01
,,4.57948235,,,1.35,,276.82,1040.0,,5569.0,0.954,,,4.459,,15.198,,,K02183.02
,,45.3965379,,,1.97,,2.66,326.0,,4266.0,0.643,,,4.626,,15.984,,,K03285.01
,,0.668483615,,,29.53,,2642.17,1832.0,,5546.0,0.81,,,4.575,,15.905,,,K01286.01
,,5.36777,,,14.2607,,747.132,1456.0,,6561.0,1.72,,,4.1,,,,,338.01
,,11.30123036,,,1.85,,124.42,852.0,,5730.0,1.122,,,4.34,,14.981,,,K01212.01
,,6.7900981,,,9.7548481,,477.5289979,1192.2564672,,6378.0,2.00068,,,4.438,,,,,1267.01
,,1.58742695,,,37.64,,3023.98,1893.0,,6440.0,1.241,,,4.313,,13.296,,,K07423.01
,,4.3744614,,,6.4637765,,419.4378829,1154.2148636,,5677.0,1.11563,,,4.34735,,,,,6269.01
,,24.70361995,,,30.13,,10.99,464.0,,5030.0,0.65,,,4.665,,15.517,,,K06901.01
,,361.901618,,,0.95,,0.37,198.0,,5053.0,0.717,,,4.603,,12.673,,,K08094.01
,,2.514628496,,,1.27,,517.89,1217.0,,5662.0,0.84,,,4.56,,14.325,,,K01965.01
1.0,0.0,5.489456,,,,,,,0.0,5151.0,3.27338,,,,1869.17,14.371,11.894,14.1039,EPIC 212171851
,,73.506021,,,2.37,,11.66,471.0,,6215.0,1.052,,,4.44,,15.42,,,K03372.02
,,4.02877097,,,1.21,,699.45,1311.0,,6052.0,1.202,,,4.285,,13.268,,,K02722.03
,,4.06269,,,,,,,,,,,,,,,,,962.01
,,9.8786461,,,1.6,,5.65,393.0,,3609.0,0.422,,,4.843,,13.496,,,K01725.01
,,10.8484518,,,2.34,,14.66,499.0,,4201.0,0.591,,,4.682,,15.058,,,K00912.01
,,47.4497134,,,1.61,,21.82,551.0,,6007.0,1.126,,,4.353,,14.089,,,K02964.01
,,34.9897847,,,1.14,,1.71,292.0,,3765.0,0.521,,,4.725,,15.987,,,K02650.01
,,360.76458,,,60.3,,0.52,216.0,,5513.0,0.724,,,4.616,,14.659,,,K04079.01
1.0,0.0,0.595667,,,,,,,0.0,,,,,,,14.993,13.243,14.8268,EPIC 211759163
,,0.952371227,,,21.96,,2885.01,1870.0,,6086.0,0.921,,,4.511,,15.868,,,K04171.01
1.0,0.0,2.58148,,,5.38,,,,0.0,4076.0,0.757718,0.64,,4.48523,291.948,15.138,11.868,14.6831,EPIC 212572452
,,8.8109721,,,47.94,,142.58,881.0,,5780.0,1.0,,,4.438,,18.533,,,K04035.01
,,6.41491277,,,1.4,,309.12,1069.0,,5931.0,1.101,,,4.322,,11.818,,,K00284.02
,,1.882438182,,,74.77,,2589.75,1818.0,,6322.0,1.213,,,4.211,,13.68,,,K07207.01
,,7.46662068,,,1.65,,401.08,1141.0,,5966.0,1.499,,,4.169,,13.749,,,K00671.02
,,2.1779407,,,1.28228,,759.183,1462.0,,5801.89,1.26,,,4.25132,,,,,1462.01
,,19.65639342,,,2.83,,21.5,549.0,,5288.0,0.74,,,4.613,,15.372,,,K01591.01
,,1.332568744,,,0.58,,3346.25,1941.0,,6620.0,1.081,,,4.411,,11.834,,,K03205.01
,,40.8777605,,,29.55,,18.15,526.0,,5930.0,0.937,,,4.489,,15.59,,,K02434.01
,,4.27226421,,,0.64,,218.63,981.0,,5450.0,0.842,,,4.563,,12.404,,,K02169.03
,,0.6856225,,,3.35129,,2492.49,1968.0,,5829.0,1.06,,,4.41,,,,,2173.01
,,25.2218929,,,,,101.29,,,,,,,,,11.941,,,K04956.01
,,1.6212474,,,10.3122,,1846.95,1826.0,,4949.0,3.11,,,,,,,,3986.01
,,2.20829637,,,1.36,,2016.25,1709.0,,6028.0,1.454,,,4.189,,15.201,,,K04267.01
,,10.63609504,,,1.36,,66.5,728.0,,5546.0,0.81,,,4.575,,15.091,,,K02892.01
,,3.546531809,,,2.18,,510.26,1212.0,,5993.0,0.986,,,4.489,,15.934,,,K01363.01
,,1.23521458,,,0.93,,2032.78,1713.0,,5999.0,0.959,,,4.494,,15.637,,,K04688.01
,,1.926888595,,,1.31,,1622.18,1619.0,,6268.0,1.1,,,4.429,,14.809,,,K03121.01
,,2.1263167,,,22.1075367,,6216.4494671,2264.6722133,,6361.4,2.2823701,,,3.83,,,,,3733.01
,,3.60364,,,14.1007,,2312.7,1931.0,,6896.7,1.62,,,4.17,,,,,425.01
,,1.890227354,,,42.05,,551.66,1236.0,,5356.0,0.78,,,4.589,,15.569,,,K07121.01
1.0,1.0,6.53044,0.0619,,2.07,,98.0,,0.0,5312.0,0.726,0.741,,4.576,499.891,14.132,12.201,13.9146,K2-64
,,3.1260778,,,10.9257115,,328.1564535,1085.5253926,,5100.0,0.874706,,,4.4651,,,,,229.01
,,7.51509713,,,1.23,,51.99,685.0,,4867.0,0.696,,,4.63,,15.52,,,K07227.01
,,1.049406508,,,27.45,,137177.82,4913.0,,4745.0,13.417,,,2.425,,12.387,,,K05187.01
,,191.239133,,,6.47,,6.14,401.0,,5597.0,1.699,,,3.963,,14.6,,,K01574.02
,,0.566794934,,,1.15,,8648.94,2457.0,,6395.0,1.049,,,4.436,,14.944,,,K06822.01
,,1.89129881,,,0.86,,944.68,1414.0,,5806.0,0.893,,,4.507,,13.911,,,K04003.01
,,6.99205021,,,1.06,,479.87,1194.0,,6057.0,1.467,,,4.139,,10.787,,,K02801.01
,,17.60461401,,,2.64,,4.07,362.0,,3744.0,0.516,,,4.737,,15.613,,,K00252.01
,,2.531140101,,,32.12,,346.06,1100.0,,5325.0,0.75,,,4.607,,15.209,,,K03866.01
,,6.80243431,,,2.6,,151.72,895.0,,5836.0,0.816,,,4.561,,15.188,,,K02435.01
,,3.003901,,,16.7208629,,1512.6541471,1590.5768607,,6052.0,1.50633,,,4.1353,,,,,6001.01
,,3.566276,,,20.2251,,1949.16,1851.0,,6831.4,3.17,,,3.61,,,,,1712.01
,,0.790539912,,,1.24,,1200.65,1502.0,,4791.0,0.767,,,4.541,,14.864,,,K02644.01
1.0,1.0,2.69828,0.0338,,1.21,,,914.0,0.0,4715.0,0.65,0.71,-0.25,4.66,129.46,13.028,10.324,12.6527,K2-228
,,3.3207642,,,3.02356,,586.762,1371.0,,6142.0,0.95,,,4.55,,,,,4155.01
,,88.40678718,,,4.55,,6.65,410.0,,5611.0,1.073,,,4.388,,12.16,,,K01792.01
,,10.8458712,,,21.6846,,878.752,1516.0,,6670.3,2.56,,,4.29,,,,,1946.01
,,0.824851807,,,78.0,,9801.46,2539.0,,5658.0,1.654,,,3.903,,12.372,,,K07100.01
,,16.06864674,,,5.76,,30.75,600.0,,5031.0,0.848,,,4.485,,15.841,,,K00757.01
,,11.0153889,,,65.27,,284.63,1047.0,,5515.0,1.678,,,3.899,,14.333,,,K05672.01
,,2.496328637,,,112.28,,6804.42,2317.0,,6757.0,2.615,,,3.842,,11.211,,,K07103.01
,,2.555332,,,20.5128,,4328.46,2259.0,,6454.0,2.48,,,3.77,,,,,1815.01
,,15.53753378,,,40.9,,54.73,694.0,,5704.0,0.868,,,4.476,,14.875,,,K06773.01
,,0.708726708,,,0.92,,684.35,1302.0,,4607.0,0.515,,,4.733,,15.986,,,K04841.01
,,0.811390968,,,14.74,,153237.23,5043.0,,4994.0,12.487,,,2.682,,11.817,,,K06896.01
,,5.547485,,,11.48,,3368.08,2122.0,,7397.0,2.04,,,4.1,,,,,1888.01
1.0,0.0,0.678473,,,,,,,0.0,5744.27,1.5871,1.03,-0.279,4.0497,1862.01,15.25,13.693,15.1204,EPIC 251393916
,,12.4128518,,,1.5,,179.24,933.0,,5945.0,1.346,,,4.196,,13.539,,,K02488.01
,,92.436978,,,2.89,,3.46,348.0,,5595.0,0.741,,,4.606,,15.449,,,K03407.01
,,27.659607786,,,50.7,,14.66,499.0,,5310.0,0.768,,,4.593,,14.706,,,K05738.01
,,4.737713268,,,29.25,,143.54,882.0,,5335.0,0.719,,,4.624,,14.176,,,K07433.01
,,3.735993484,,,571.07,,4283.18,2063.0,,5467.0,4.055,,,3.432,,13.93,,,K06556.01
,,48.0511988,,,12.8456117,,12.5271592,479.8250298,,5354.96,1.0417,,,4.45894,,,,,694.01
,,1.31723412,,,125.56,,211468.1,5471.0,,6740.0,12.08,,,2.816,,13.449,,,K04029.01
1.0,1.0,10.59357,0.0727,,2.0,,4.9,,0.0,3499.0,0.436,0.457,0.09,4.822,102.483,15.784,11.249,14.815,K2-150
,,4.5768651,,,19.1571223,,1547.1013862,1599.5559785,,6687.0,1.78295,,,4.09,,,,,1922.01
1.0,0.0,0.781949,,,,,,,0.0,5480.9,1.58567,0.96,-0.106,4.01992,1230.58,14.72,12.712,14.5094,EPIC 251356484
,,5.8957069,,,32.41,,238.37,1002.0,,5956.0,0.934,,,4.504,,14.087,,,K06506.01
,,26.2347447,,,2.76,,76.31,754.0,,6297.0,1.369,,,4.26,,13.147,,,K01955.04
,,14.0666014,,,3.1908777,,37.0819499,629.3763076,,5141.67,0.837606,,,4.53051,,,,,5178.01
,,3.79589,,,1.553135,,312.1807495,1072.0653989,,5723.87,0.864173,,,4.438,,,,,1233.04
,,11.55562042,,,2.11,,57.75,703.0,,5420.0,0.85,,,4.555,,14.816,,,K02180.01
,,3.69298623,,,1.74,,72.66,745.0,,4402.0,0.572,,,4.682,,14.265,,,K01833.01
,,1.5275639,,,2.6103318,,59.3669472,707.9554489,,3433.0,0.427953,,,4.89676,,,,,654.01
2.0,3.0,17.30713,0.1185,0.047,3.0,18.1,11.91,470.0,0.0,4500.0,0.677,0.742,-0.02,4.68,59.2474,11.101,8.368,10.8545,K2-136
,,6.091954982,,,26.96,,272.7,1036.0,,6063.0,0.913,,,4.424,,14.847,,,K06679.01
,,4.286103033,,,25.8,,52.42,686.0,,4206.0,0.591,,,4.663,,15.295,,,K03546.01
,,2.6855915,,,3.5729712,,1856.700481,1674.1918061,,5796.0,1.51715,,,4.14,,,,,1969.01
,,27.961084,,,21.5,,94.86,796.0,,6770.0,1.361,,,4.249,,14.069,,,K03780.01
,,361.43653,,,1.56,,1.22,268.0,,6028.0,0.938,,,4.398,,13.791,,,K04609.01
,,3.55650403,,,0.56,,26.66,580.0,,3745.0,0.427,,,4.819,,15.802,,,K07948.01
1.0,1.0,26.68,0.1516,,2.79,,,641.0,0.0,5440.0,0.898,0.954,,4.512,209.071,12.213,10.223,11.9397,K2-319
,,34.5059318,,,10.4625162,,9.5814512,448.7222169,,5025.77,0.801736,,,4.66348,,,,,216.01
1.0,1.0,8.2000844,0.0753,0.29,2.4996027,,,806.0,0.0,5160.0,0.792,0.847,0.13,4.569,141.731,12.224,9.799,11.9202,K2-77
,,88.2553729,,,2.96,,2.67,326.0,,5176.0,0.738,,,4.612,,14.29,,,K00416.02
,,2.464160779,,,36.93,,2018.62,1709.0,,5238.0,1.883,,,3.84,,13.145,,,K02231.01
,,1.5891628,,,12.5934,,1679.03,1783.0,,6227.0,2.0,,,3.91,,,,,3957.01
1.0,3.0,24.646729,0.1357,0.048,1.582,2.68,3.17,371.8,0.0,3844.0,0.546,0.549,-0.157,4.704,44.0727,12.168,8.561,11.4785,K2-3
,,9.94602357,,,3.12,,100.34,807.0,,5344.0,1.013,,,4.365,,15.596,,,K00938.01
1.0,2.0,1.742169,0.0289,,1.35,,,1692.0,0.0,5977.0,1.19,1.06,-0.01,4.31,446.821,12.657,11.149,12.4903,K2-188
,,7.06321927,,,1.21,,110.22,827.0,,5305.0,0.818,,,4.489,,14.572,,,K02827.01
,,3.76181843,,,2.66,,372.62,1121.0,,5653.0,0.949,,,4.472,,15.257,,,K00852.01
,,6.269716,,,3.86288,,154.408,982.0,,4812.0,1.08,,,4.26,,,,,4130.01
,,7.64970832,,,1.43,,404.99,1144.0,,5855.0,1.613,,,4.125,,11.926,,,K01316.01
,,119.67747,,,36.8,,4.9,379.0,,6075.0,0.969,,,4.486,,15.933,,,K01195.01
1.0,1.0,8.865663,0.0756,0.075,2.46597575,11.41003981,,797.5,0.0,5365.0,0.719,0.735,-0.578,4.591,203.896,12.557,10.677,12.4039,K2-180
,,5.78542702,,,1.91,,510.79,1212.0,,6555.0,1.178,,,4.374,,15.451,,,K03092.01
,,75.13194883,,,26.21,,3.94,359.0,,5365.0,0.729,,,4.586,,14.658,,,K03479.01
,,18.92537246,,,13.92,,443.58,1171.0,,4941.0,4.885,,,3.317,,14.604,,,K01108.01
,,5.41460536,,,116.93,,2150.63,1737.0,,6033.0,2.943,,,3.676,,13.633,,,K00699.01
,,131.73630485,,,54.38,,6.89,413.0,,5102.0,1.669,,,3.962,,13.395,,,K03578.01
,,27.32204488,,,21.58,,18.81,531.0,,5620.0,0.772,,,4.592,,13.552,,,K01451.01
,,46.270524872,,,35.98,,25.29,572.0,,6357.0,1.072,,,4.405,,13.529,,,K05317.01
,,3.183961388,,,37.22,,1608.01,1615.0,,5716.0,1.76,,,3.963,,12.678,,,K01678.01
,,48.507991,,,2.06,,16.08,511.0,,6031.0,0.966,,,4.476,,15.365,,,K07837.01
,,31.973311701,,,272.44,,652.01,1289.0,,7854.0,3.462,,,3.669,,8.5,,,K07059.01
,,4.90144976,,,1.7,,598.74,1262.0,,5847.0,1.402,,,4.191,,12.487,,,K00117.02
,,91.05641908,,,53.1,,8.13,431.0,,6142.0,1.046,,,4.456,,15.959,,,K01771.01
,,6.8392388,,,3.74186,,234.46,1090.0,,5085.0,1.08,,,3.92,,,,,682.01
,,13.17741,,,49.318,,44.0738,717.0,,5027.7,10.05,,,,,,,,925.01
,,22.08551599,,,3.34,,3.63,352.0,,3828.0,0.565,,,4.712,,15.967,,,K01879.01
,,2.683395376,,,2.55,,2833.83,1860.0,,6958.0,1.529,,,4.195,,12.269,,,K00290.01
,,0.566805514,,,0.82,,3193.9,1920.0,,5115.0,0.917,,,4.439,,14.943,,,K07803.01
,,2.9776446,,,14.4339,,758.324,1461.0,,5703.0,1.22,,,4.25824,,,,,1069.01
,,0.61810542,,,39.52,,3735.52,1994.0,,5371.0,0.949,,,4.403,,14.684,,,K06574.01
,,6.79685353,,,2.01,,222.91,985.0,,6061.0,0.97,,,4.486,,15.391,,,K01051.01
,,3.2687063,,,15.0466879,,1155.6463869,1487.0514371,,6007.22,1.40537,,,4.18781,,,,,6073.01
,,0.856895349,,,0.82,,2960.82,1881.0,,6021.0,0.873,,,4.537,,13.098,,,K01000.01
,,331.5972732,,,10.89,,1.76,294.0,,5970.0,1.2,,,4.317,,13.804,,,K00351.01
,,13.37935853,,,6.65,,896.56,1395.0,,6739.0,2.702,,,3.712,,12.301,,,K02249.01
,,12.19140405,,,2.46,,80.01,763.0,,5516.0,0.967,,,4.399,,15.364,,,K02259.01
,,0.660663034,,,1.32,,7605.89,2385.0,,6353.0,1.134,,,4.397,,14.784,,,K08288.01
,,3.215109385,,,1.54,,421.21,1155.0,,5541.0,0.934,,,4.472,,13.405,,,K01864.01
,,15.9865412,,,7.52088,,55.7095,761.0,,6429.0,1.28,,,4.34,,,,,6280.01
,,56.4148314,,,2.9,,19.37,535.0,,6325.0,1.112,,,4.409,,15.212,,,K02433.03
,,0.85574731,,,,,,,,,,,,,,15.482,,,K07298.01
,,54.323118,,,5.06,,58.78,706.0,,6988.0,1.67,,,4.155,,14.478,,,K01743.01
,,2.787874175,,,2.33,,993.06,1432.0,,4827.0,1.727,,,3.942,,14.435,,,K02225.01
,,12.1914558,,,4.6131319,,44.7551381,659.6756823,,5418.0,0.840971,,,4.57259,,,,,470.01
,,2.43142974,,,1.17,,852.0,1378.0,,5750.0,0.965,,,4.364,,14.539,,,K04124.01
,,31.97280045,,,5.88,,36.33,626.0,,6340.0,1.01,,,4.457,,15.248,,,K07919.01
,,2.61841046,,,1.12,,567.24,1245.0,,5912.0,0.82,,,4.566,,14.598,,,K01636.01
,,7.09520543,,,50.23,,103.28,813.0,,5481.0,0.778,,,4.592,,15.137,,,K07260.01
,,6.49441464,,,1.75,,68.05,732.0,,4769.0,0.742,,,4.557,,15.602,,,K02520.01
2.0,3.0,7.9752,0.0707,0.14,1.014,4.3,33.5,610.0,0.0,4500.0,0.677,0.742,-0.02,4.68,59.2474,11.101,8.368,10.8545,K2-136
1.0,7.0,9.20754,0.03849,,1.045,1.039,0.373,,1.0,2566.0,0.1192,0.0898,,5.2396,,17.02,10.296,15.6451,TRAPPIST-1
,,6.07972016,,,2.32,,360.77,1111.0,,5460.0,1.346,,,4.139,,13.532,,,K00660.01
,,0.6565741,,,5.01154,,4719.59,2309.0,,5235.5,2.68,,,,,,,,1679.01
,,24.7577652,,,2.44,,40.74,644.0,,6106.0,0.966,,,4.487,,14.49,,,K01990.01
,,1.5229985,,,8.99483,,37.1159,687.0,,3237.0,0.35,,,4.87,,,,,4860.01
,,551.49832,,,4.89,,0.51,215.0,,5926.0,0.887,,,4.532,,15.536,,,K05477.01
,,1.806631432,,,1.05,,297.98,1059.0,,4606.0,0.699,,,4.591,,15.278,,,K06347.01
,,1.78752921,,,5.86,,52997.01,3868.0,,6286.0,7.342,,,3.056,,11.8,,,K06496.01
,,0.85581563,,,,,,,,,,,,,,16.951,,,K08013.01
,,15.420409367,,,16.62,,45.03,661.0,,5468.0,0.88,,,4.505,,15.596,,,K01782.01
,,2.29503515,,,1.18,,681.51,1304.0,,5637.0,0.909,,,4.482,,13.09,,,K02017.01
,,37.8862977,,,2.09,,12.46,479.0,,5513.0,0.818,,,4.551,,15.848,,,K03383.01
,,1.597226,,,,,1397.0143195,1559.2651198,,,,,,,,,,,1512.01
,,1.67346,,,5.10182,,19786.3,3304.0,,10445.0,2.45,,,4.09,,,,,1358.01
,,28.7369766,,,1.95,,21.64,550.0,,5722.0,0.854,,,4.547,,15.642,,,K05381.01
,,16.33888067,,,10.47,,203.31,963.0,,4877.0,2.595,,,3.645,,13.781,,,K00674.01
1.0,1.0,10.1346454,0.0525,,3.31,,,474.0,0.0,3566.0,0.4,0.41,0.1,4.85,179.854,17.236,12.474,16.0836,K2-95
,,8.32651854,,,1.8,,182.69,938.0,,6057.0,1.0,,,4.45,,15.06,,,K02145.01
,,7.964400574,,,61.54,,38.09,633.0,,4478.0,0.715,,,4.578,,16.2,,,K03590.01
,,2.6940348,,,18.2513755,,2485.0720832,1800.7544523,,6479.0,1.65082,,,4.1239,,,,,5793.01
,,18.2260472,,,1.85,,41.67,648.0,,5440.0,0.98,,,4.444,,15.418,,,K04816.01
,,21.1033014,,,1.56,,62.99,718.0,,6000.0,1.126,,,4.363,,13.355,,,K02319.01
,,1.71659304,,,1.17,,1577.89,1607.0,,6192.0,0.987,,,4.467,,14.971,,,K04669.01
1.0,1.0,5.113981,,,5.65,,,1380.0,0.0,6502.0,1.49,1.36,0.17,4.22,371.823,11.842,10.234,11.3479,K2-334
,,3.77359871,,,1.29,,614.52,1270.0,,6224.0,0.969,,,4.404,,14.207,,,K01342.01
,,5.110771787,,,26.98,,284.85,1048.0,,6029.0,0.894,,,4.523,,13.985,,,K06225.01
,,3.36296,,,2.69668,,414.8,1257.0,,5420.0,0.9,,,4.5,,,,,2228.01
,,10.7004569,,,13.1568,,51.9069,747.0,,6906.0,2.44,,,3.84,,,,,5954.01
1.0,0.0,9.056947,,,,,,,0.0,4942.0,1.05773,0.81,,4.2978,656.243,14.771,12.499,14.5702,EPIC 211453223
,,0.934924739,,,2.29,,23533.0,3156.0,,6477.0,2.628,,,3.781,,12.31,,,K02726.01
,,10.13200555,,,1.67,,25.66,574.0,,4777.0,0.561,,,4.689,,15.629,,,K01996.01
,,0.5465391,,,9.5365498,,18187.3314373,2961.8427338,,6091.0,1.66057,,,4.05,,,,,3060.01
,,2.9985667,,,17.8036847,,748.0922226,1333.854734,,6126.0,1.04172,,,4.46702,,,,,4453.01
,,35.2340413,,,2.21,,31.14,602.0,,6295.0,1.014,,,4.456,,15.598,,,K03381.01
,,1.9828041,,,10.8910702,,20.6170397,543.4709395,,3213.0,0.293047,,,4.93347,,,,,5090.01
